architecture,mse,rmse,mae,train_time,avg_time_epoch,round,fed_round,building,user_key,cluster_index,cluster_id,cluster_buildings,poisoned_building,attack_type,attack_details,attack,experiment
MLP,0.004326201975345612,0.0657738670706749,0.039697833359241486,0.0,0.0,0,2,16,user1,1,C01,16-10-15-8-13,16,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
SoftDenseMoE,0.004094958771020174,0.06399186700582504,0.03395455330610275,0.0,0.0,0,2,16,user1,1,C01,16-10-15-8-13,16,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
MLP,0.007303288672119379,0.08545928448438644,0.047277264297008514,0.0,0.0,0,2,10,user2,1,C01,16-10-15-8-13,16,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
SoftDenseMoE,0.007421933114528656,0.0861506387591362,0.0423995703458786,0.0,0.0,0,2,10,user2,1,C01,16-10-15-8-13,16,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
MLP,0.00800035148859024,0.08944468200206757,0.048757154494524,0.0,0.0,0,2,15,user3,1,C01,16-10-15-8-13,16,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
SoftDenseMoE,0.008382705971598625,0.09155711531639099,0.044609759002923965,0.0,0.0,0,2,15,user3,1,C01,16-10-15-8-13,16,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
MLP,0.0035869150888174772,0.059890858829021454,0.03724527359008789,0.0,0.0,0,2,8,user4,1,C01,16-10-15-8-13,16,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
SoftDenseMoE,0.0036834008060395718,0.06069102883338928,0.03335034102201462,0.0,0.0,0,2,8,user4,1,C01,16-10-15-8-13,16,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
MLP,0.004549778066575527,0.06745204329490662,0.04270099103450775,0.0,0.0,0,2,13,user5,1,C01,16-10-15-8-13,16,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
SoftDenseMoE,0.004254365339875221,0.0652254968881607,0.03712904453277588,0.0,0.0,0,2,13,user5,1,C01,16-10-15-8-13,16,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
MLP,0.0033530998043715954,0.057905957102775574,0.034654371440410614,0.0,0.0,0,2,11,user1,2,C02,11-7-20-4-1,11,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
SoftDenseMoE,0.0033469516783952713,0.0578528456389904,0.031869713217020035,0.0,0.0,0,2,11,user1,2,C02,11-7-20-4-1,11,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
MLP,0.004494975786656141,0.06704457849264145,0.03746364638209343,0.0,0.0,0,2,7,user2,2,C02,11-7-20-4-1,11,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
SoftDenseMoE,0.004654490388929844,0.06822382658720016,0.03559042140841484,0.0,0.0,0,2,7,user2,2,C02,11-7-20-4-1,11,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
MLP,0.004971361719071865,0.07050788402557373,0.03872733563184738,0.0,0.0,0,2,20,user3,2,C02,11-7-20-4-1,11,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
SoftDenseMoE,0.004922202322632074,0.07015840709209442,0.03594554215669632,0.0,0.0,0,2,20,user3,2,C02,11-7-20-4-1,11,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
MLP,0.005855020135641098,0.07651810348033905,0.04280150681734085,0.0,0.0,0,2,4,user4,2,C02,11-7-20-4-1,11,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
SoftDenseMoE,0.005976370070129633,0.07730698585510254,0.04001152887940407,0.0,0.0,0,2,4,user4,2,C02,11-7-20-4-1,11,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
MLP,0.004467370454221964,0.06683839112520218,0.03849667310714722,0.0,0.0,0,2,1,user5,2,C02,11-7-20-4-1,11,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
SoftDenseMoE,0.004447564482688904,0.06669006496667862,0.035556111484766006,0.0,0.0,0,2,1,user5,2,C02,11-7-20-4-1,11,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
MLP,0.005736504215747118,0.07573971152305603,0.044495172798633575,0.0,0.0,0,2,17,user1,3,C03,17-6-12-19-3,17,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
SoftDenseMoE,0.00576881505548954,0.07595271617174149,0.044822461903095245,0.0,0.0,0,2,17,user1,3,C03,17-6-12-19-3,17,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
MLP,0.005554378032684326,0.07452770322561264,0.043149638921022415,0.0,0.0,0,2,6,user2,3,C03,17-6-12-19-3,17,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
SoftDenseMoE,0.006026245187968016,0.07762889564037323,0.0434427410364151,0.0,0.0,0,2,6,user2,3,C03,17-6-12-19-3,17,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
MLP,0.0050621479749679565,0.07114877551794052,0.04040926694869995,0.0,0.0,0,2,12,user3,3,C03,17-6-12-19-3,17,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
SoftDenseMoE,0.005037528462707996,0.07097554951906204,0.03965219110250473,0.0,0.0,0,2,12,user3,3,C03,17-6-12-19-3,17,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
MLP,0.005541236139833927,0.07443948090076447,0.0423995740711689,0.0,0.0,0,2,19,user4,3,C03,17-6-12-19-3,17,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
SoftDenseMoE,0.005418495740741491,0.07361043244600296,0.04107651114463806,0.0,0.0,0,2,19,user4,3,C03,17-6-12-19-3,17,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
MLP,0.004927197936922312,0.07019399851560593,0.03999355435371399,0.0,0.0,0,2,3,user5,3,C03,17-6-12-19-3,17,poison,"mode=noise, distribution=uniform, scale=0.3","poison(mode=noise, distribution=uniform, scale=0.3)",92PV_Poison_NoiseScale_0p3_Clustering
