architecture,mse,rmse,mae,train_time,avg_time_epoch,round,fed_round,building,user_key,cluster_index,cluster_id,cluster_buildings,poisoned_building,attack_type,attack_details,attack,experiment
MLP,0.002259595785290003,0.047535207122564316,0.03024410642683506,14.553901433944702,1.2965907833792947,0,2,16,user1,1,C01,16-10-15-8-13,16,poison,"mode=gan, epsilon=0.0, lambda_reg=0.0001","poison(mode=gan, epsilon=0.0, lambda_reg=0.0001)",93Prosumption_Poison_GanScale_0p0_Secure
SoftDenseMoE,0.003297680290415883,0.05742543190717697,0.04150692746043205,43.43703317642212,3.899400385943326,0,2,16,user1,1,C01,16-10-15-8-13,16,poison,"mode=gan, epsilon=0.0, lambda_reg=0.0001","poison(mode=gan, epsilon=0.0, lambda_reg=0.0001)",93Prosumption_Poison_GanScale_0p0_Secure
MLP,0.013452773913741112,0.11598609387874603,0.059054650366306305,33.58260655403137,0.7736965057461761,0,2,10,user2,1,C01,16-10-15-8-13,16,poison,"mode=gan, epsilon=0.0, lambda_reg=0.0001","poison(mode=gan, epsilon=0.0, lambda_reg=0.0001)",93Prosumption_Poison_GanScale_0p0_Secure
SoftDenseMoE,0.01637880690395832,0.12797971069812775,0.07088000327348709,116.46355986595154,2.3190726327896116,0,2,10,user2,1,C01,16-10-15-8-13,16,poison,"mode=gan, epsilon=0.0, lambda_reg=0.0001","poison(mode=gan, epsilon=0.0, lambda_reg=0.0001)",93Prosumption_Poison_GanScale_0p0_Secure
MLP,0.007709396071732044,0.08780317008495331,0.046383436769247055,34.837154150009155,0.6898664999008178,0,2,15,user3,1,C01,16-10-15-8-13,16,poison,"mode=gan, epsilon=0.0, lambda_reg=0.0001","poison(mode=gan, epsilon=0.0, lambda_reg=0.0001)",93Prosumption_Poison_GanScale_0p0_Secure
SoftDenseMoE,0.009376440197229385,0.0968320220708847,0.05468856170773506,109.60874128341675,2.183552565574646,0,2,15,user3,1,C01,16-10-15-8-13,16,poison,"mode=gan, epsilon=0.0, lambda_reg=0.0001","poison(mode=gan, epsilon=0.0, lambda_reg=0.0001)",93Prosumption_Poison_GanScale_0p0_Secure
MLP,0.009365097619593143,0.09677343815565109,0.0637713223695755,32.686015605926514,0.6462453174591064,0,2,8,user4,1,C01,16-10-15-8-13,16,poison,"mode=gan, epsilon=0.0, lambda_reg=0.0001","poison(mode=gan, epsilon=0.0, lambda_reg=0.0001)",93Prosumption_Poison_GanScale_0p0_Secure
SoftDenseMoE,0.010125763714313507,0.1006268560886383,0.06612707674503326,121.83055925369263,2.429572696685791,0,2,8,user4,1,C01,16-10-15-8-13,16,poison,"mode=gan, epsilon=0.0, lambda_reg=0.0001","poison(mode=gan, epsilon=0.0, lambda_reg=0.0001)",93Prosumption_Poison_GanScale_0p0_Secure
MLP,0.0022551764268428087,0.04748869687318802,0.027546804398298264,19.066441297531128,1.0923945062300737,0,2,13,user5,1,C01,16-10-15-8-13,16,poison,"mode=gan, epsilon=0.0, lambda_reg=0.0001","poison(mode=gan, epsilon=0.0, lambda_reg=0.0001)",93Prosumption_Poison_GanScale_0p0_Secure
SoftDenseMoE,0.0022413379047065973,0.04734276980161667,0.02731401100754738,76.57081317901611,2.4621779534124557,0,2,13,user5,1,C01,16-10-15-8-13,16,poison,"mode=gan, epsilon=0.0, lambda_reg=0.0001","poison(mode=gan, epsilon=0.0, lambda_reg=0.0001)",93Prosumption_Poison_GanScale_0p0_Secure
