architecture,mse,rmse,mae,train_time,avg_time_epoch,round,fed_round,building,user_key,cluster_index,cluster_id,cluster_buildings,poisoned_building,attack_type,attack_details,attack,experiment
MLP,0.00832025334239006,0.09121542423963547,0.05857544019818306,0.0,0.0,0,2,16,user1,1,C01,16-10-15-8-13,16,poison,"mode=noise, distribution=uniform, scale=0.9","poison(mode=noise, distribution=uniform, scale=0.9)",91Load_Poison_NoiseScale_0p9_Clustering
SoftDenseMoE,0.0066055962815880775,0.08127482235431671,0.050222717225551605,0.0,0.0,0,2,16,user1,1,C01,16-10-15-8-13,16,poison,"mode=noise, distribution=uniform, scale=0.9","poison(mode=noise, distribution=uniform, scale=0.9)",91Load_Poison_NoiseScale_0p9_Clustering
MLP,0.02598458155989647,0.16119733452796936,0.08365868031978607,0.0,0.0,0,2,10,user2,1,C01,16-10-15-8-13,16,poison,"mode=noise, distribution=uniform, scale=0.9","poison(mode=noise, distribution=uniform, scale=0.9)",91Load_Poison_NoiseScale_0p9_Clustering
SoftDenseMoE,0.02464444935321808,0.15698550641536713,0.08007390052080154,0.0,0.0,0,2,10,user2,1,C01,16-10-15-8-13,16,poison,"mode=noise, distribution=uniform, scale=0.9","poison(mode=noise, distribution=uniform, scale=0.9)",91Load_Poison_NoiseScale_0p9_Clustering
MLP,0.017688846215605736,0.13299942016601562,0.07014297693967819,0.0,0.0,0,2,15,user3,1,C01,16-10-15-8-13,16,poison,"mode=noise, distribution=uniform, scale=0.9","poison(mode=noise, distribution=uniform, scale=0.9)",91Load_Poison_NoiseScale_0p9_Clustering
SoftDenseMoE,0.01764630153775215,0.1328393816947937,0.067696213722229,0.0,0.0,0,2,15,user3,1,C01,16-10-15-8-13,16,poison,"mode=noise, distribution=uniform, scale=0.9","poison(mode=noise, distribution=uniform, scale=0.9)",91Load_Poison_NoiseScale_0p9_Clustering
MLP,0.01711234450340271,0.13081416487693787,0.08593746274709702,0.0,0.0,0,2,8,user4,1,C01,16-10-15-8-13,16,poison,"mode=noise, distribution=uniform, scale=0.9","poison(mode=noise, distribution=uniform, scale=0.9)",91Load_Poison_NoiseScale_0p9_Clustering
SoftDenseMoE,0.01613433100283146,0.12702098488807678,0.08323425054550171,0.0,0.0,0,2,8,user4,1,C01,16-10-15-8-13,16,poison,"mode=noise, distribution=uniform, scale=0.9","poison(mode=noise, distribution=uniform, scale=0.9)",91Load_Poison_NoiseScale_0p9_Clustering
MLP,0.006219542119652033,0.07886407524347305,0.05002434179186821,0.0,0.0,0,2,13,user5,1,C01,16-10-15-8-13,16,poison,"mode=noise, distribution=uniform, scale=0.9","poison(mode=noise, distribution=uniform, scale=0.9)",91Load_Poison_NoiseScale_0p9_Clustering
SoftDenseMoE,0.005411400459706783,0.07356221973896027,0.04475325718522072,0.0,0.0,0,2,13,user5,1,C01,16-10-15-8-13,16,poison,"mode=noise, distribution=uniform, scale=0.9","poison(mode=noise, distribution=uniform, scale=0.9)",91Load_Poison_NoiseScale_0p9_Clustering
